,names,scores,logfoldchanges,pvals,pvals_adj
10146,Wbp1,-2.1604369,-0.67013234,0.03277168842118089,0.05241916986800261
10147,Csmd2,-2.1605704,-20.439257,0.030796251585151917,0.04947983866508984
10148,Tmem150a,-2.160616,-1.7195159,0.03253838290680181,0.05206079563404575
10149,Sufu,-2.1636024,-1.3841889,0.032375740640240847,0.05183005628536801
10150,Spry1,-2.1638505,-1.0932779,0.032397748915814324,0.05186036928043699
10151,Rorc,-2.165533,-1.208532,0.032257823253795226,0.051665790376594
10152,Mapk8,-2.1657457,-0.88881713,0.032297655000026945,0.051714861763493186
10153,Atp8b1,-2.166487,-0.47025838,0.03228008341822792,0.05169163101941508
10154,Lrp8,-2.168644,-1.0945239,0.03202792342244527,0.05130244022342325
10155,Moxd1,-2.170837,-1.7276206,0.03171645081541002,0.05084213047497332
10156,Atxn7l1,-2.1723886,-0.89117724,0.031778060648308536,0.05093121601673535
10157,Fam187b,-2.1726344,-1.0100561,0.0317447502547806,0.05088266152635094
10158,Zfp182,-2.1727064,-1.3878543,0.03166852162060677,0.05077977027249518
10159,Mtmr14,-2.1729991,-1.2113136,0.03167886958291277,0.050791536742199814
10160,Dennd3,-2.1734421,-1.7252709,0.03154086354949349,0.05058468659928746
10161,Cd164l2,-2.1734421,-1.7252709,0.03154086354949344,0.05058468659928746
10162,Zfp763,-2.1734421,-1.7252709,0.03154086354949344,0.05058468659928746
10163,Snx19,-2.1737893,-1.0104079,0.03165623527065429,0.050764893109597184
10164,Ufl1,-2.1788876,-0.72243255,0.031303595587127406,0.05025191928584237
10165,Gc,-2.1792712,-20.222408,0.029378039393061113,0.047390728874668414
10166,Clec3b,-2.1792712,-20.222408,0.029378039393061113,0.047390728874668414
10167,Slc7a3,-2.1792712,-20.222408,0.029378039393061113,0.047390728874668414
10168,Krtap3-1,-2.1792712,-20.222408,0.029378039393061113,0.047390728874668414
10169,F930017D23Rik,-2.1808589,-1.7323089,0.030950211874666955,0.04971911135045014
10170,Cux1,-2.1825058,-0.59658116,0.03102691901214092,0.049821986709475505
10171,Tet2,-2.1830473,-0.863271,0.03097211667317885,0.04974818854558282
10172,Myo5a,-2.1843505,-1.7310034,0.03070748534125361,0.04937012339306923
10173,Ppm1l,-2.185629,-1.2157276,0.030722604607370217,0.049375614547559274
10174,Cln3,-2.186043,-0.7801907,0.030747143344040506,0.049410346055678844
10175,Strada,-2.1862743,-1.7310034,0.030569566023972008,0.049153065903242275
10176,Spata2l,-2.1862743,-1.7310034,0.030569566023971973,0.049153065903242275
10177,Hist1h4c,-2.18904,-1.7393134,0.030314915359418094,0.04877614384917814
10178,Cadps2,-2.189568,-1.2179948,0.030421473745240745,0.04893359731683706
10179,Gm45911,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10180,Ceacam12,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10181,Gm2115,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10182,Luzp2,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10183,Gm45515,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10184,F630040K05Rik,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10185,Gm44053,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10186,Ldb2,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10187,Akap6,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10188,Gm7598,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10189,Synpo2,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10190,Pdzd9,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10191,Psd2,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10192,Gm3500,-2.1897523,-20.078619,0.02860805557805129,0.0462503293619099
10193,Rho,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10194,Gm49064,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10195,Pcdhb6,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10196,Dscam,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10197,Mrvi1,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10198,Mypopos,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10199,Scx,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10200,Slco1a6,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10201,Adamts6,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10202,Cd101,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10203,Eprn,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10204,D030040B21Rik,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10205,Gm3510,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10206,Gm10564,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10207,Gm15965,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10208,Myo1h,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10209,Radil,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10210,A830005F24Rik,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10211,Erich2,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10212,Stk32b,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10213,Mab21l1,-2.1897523,-20.078619,0.028608055578051288,0.0462503293619099
10214,Dpp8,-2.1905415,-0.7972147,0.03044568682837942,0.0489678769756865
10215,Zbtb45,-2.1907954,-1.2173631,0.030340232738277895,0.04881222494598527
10216,Agpat1,-2.1921034,-0.8525193,0.030294999296191536,0.04875339625436126
10217,Dcp1a,-2.192548,-1.3966491,0.030166715845108313,0.04855621231268626
10218,U90926,-2.1937456,-1.7377682,0.02999236145249056,0.04830935396557576
10219,Spryd3,-2.193855,-0.9510937,0.03015465850683986,0.04854445659746204
10220,Tbc1d17,-2.1962993,-0.78252625,0.02999330971836072,0.04830935396557576
10221,Fahd2a,-2.1988537,-1.1046215,0.029759455412322344,0.04796015758599366
10222,Mllt11,-2.2005749,-1.2212594,0.029620629734505976,0.04775923244503997
10223,Tmem140,-2.2022035,-1.7390453,0.029393548482819557,0.047406683613455035
10224,AW554918,-2.2022035,-1.7390453,0.029393548482819536,0.047406683613455035
10225,Dmd,-2.2022064,-1.1064713,0.02950954283996365,0.04758921401226936
10226,Mtx3,-2.2052615,-1.4017699,0.029241151567633846,0.04719698065077199
10227,Proc,-2.2052903,-1.7413732,0.02916495924709583,0.0470785046197381
10228,Adal,-2.2052903,-1.7413732,0.02916495924709579,0.0470785046197381
10229,Sp3,-2.2089138,-0.6663709,0.02909090289902934,0.04698143233047374
10230,Hectd3,-2.2095537,-0.9029108,0.0290179090912509,0.04687700707590072
10231,Timp3,-2.2096393,-1.2560008,0.028905277603361652,0.046708470703507414
10232,Gm37494,-2.2097669,-1.1082125,0.028975524553553945,0.0468130183667997
10233,Phldb2,-2.2144065,-0.60013604,0.028730306700315508,0.046443521943464336
10234,Fyco1,-2.2168846,-1.0256064,0.028481647478127828,0.04620976840625008
10235,Nfya,-2.2204297,-1.1123085,0.028221474304004113,0.04581408166234434
10236,Fam76a,-2.2218974,-0.83381474,0.028180557811583743,0.04575206013762513
10237,Ano10,-2.2234447,-0.86188596,0.02805086780478054,0.04554588609695676
10238,Tubgcp3,-2.2247243,-1.0278757,0.027939695450841708,0.04537410843354382
10239,Sec16b,-2.226028,-1.4103276,0.02778071405882621,0.04514198842009555
10240,Ankhd1,-2.228067,-0.678741,0.027752919527233123,0.04510116689349566
10241,Pla2g15,-2.2309422,-1.7526922,0.02737594841820287,0.044531437204277366
10242,Ddx19b,-2.2310843,-1.1163934,0.027485081873086643,0.044691728329961176
10243,Nbdy,-2.2324135,-0.62860763,0.027456531444524618,0.04465390980400471
10244,Ina,-2.236579,-1.2903174,0.027124664059250694,0.04413970163933033
10245,Zfp729a,-2.2367723,-1.4155568,0.027044048674756353,0.044021252183516296
10246,2010315B03Rik,-2.2368348,-1.0317105,0.027117021347823074,0.04413152042091951
10247,Olfr46,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10248,Gm26850,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10249,Gm15409,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10250,Gm31508,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10251,Cyct,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10252,A730081D07Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10253,Cend1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10254,Gm17399,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10255,B430306N03Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10256,Asic4,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10257,Rhpn1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10258,Gm48653,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10259,Dpep2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10260,Eva1a,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10261,2410018L13Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10262,9230112J17Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10263,Vmn1r46,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10264,Gm16192,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10265,Prr18,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10266,Actrt3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10267,1810020O05Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10268,Sema4f,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10269,1700001J03Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10270,Loxl3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10271,Slc17a2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10272,Gm38250,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10273,4930594M22Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10274,Lix1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10275,Gm9888,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10276,Gm7334,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10277,Olfr77,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10278,Kcnab1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10279,Glra3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10280,Gm40421,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10281,Fgf7,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10282,1700067K01Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10283,Gm4353,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10284,Gpr142,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10285,4933405D12Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10286,Med12l,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10287,Gm47475,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10288,Gm36799,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10289,D830032E09Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10290,Prdm14,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10291,Nudt8,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10292,Lef1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10293,Gcat.1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10294,9030204H09Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10295,Ush1g,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10296,Gm45083,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10297,AC161172.1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10298,Slc17a8,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10299,Gm2447,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10300,Ccdc87,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10301,4933408J17Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10302,Mfsd13b,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10303,Lrtm2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10304,Gm20717,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10305,Fsip1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10306,Gm30717,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10307,Gm39214,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10308,Gm26787,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10309,Cpa6,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10310,Mfap5,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10311,Gm11127,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10312,Slc6a13,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10313,Gm26752,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10314,Gm17529,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10315,Prr29,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10316,Cacna1i,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10317,Gpr157,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10318,AC157566.4,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10319,Gm13610,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10320,Gm36660,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10321,Gm19461,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10322,S1pr5,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10323,Slc12a1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10324,Apold1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10325,Lrrc25,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10326,Gm47270,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10327,Tnxb,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10328,Gm38414,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10329,1700095J03Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10330,Gm16685,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10331,Gm26586,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10332,Sycp1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10333,Gm5493,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10334,Tnfrsf26,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10335,Cfap157,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10336,Slc26a8,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10337,Fbxo15,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10338,Klrb1f,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10339,Gm10131,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10340,Snca,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10341,Klrb1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10342,Gm12953,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10343,Vmn1r12,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10344,Zfp993,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10345,Zfp990,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10346,Nwd1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10347,Thsd1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10348,Olfr718-ps1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10349,3300002A11Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10350,Pirb,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10351,1700016D06Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10352,Gm47439,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10353,Cd96,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10354,Carlr,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10355,Gm16001,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10356,Hs3st5,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10357,Skida1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10358,Dnm3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10359,B430218F22Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10360,Map7d3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10361,1700064M15Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10362,Gm11520,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10363,Rsph14,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10364,D030034A15Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10365,A330049N07Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10366,Sele,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10367,Tmem145,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10368,Sv2b,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10369,Ankrd23,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10370,Rhox5,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10371,Flrt2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10372,Mmp17,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10373,D430001F17Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10374,A930019D19Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10375,Nkx2-2os,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10376,Bend6,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10377,Upk3bl,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10378,Gm45894,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10379,Gm37240,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10380,Gm16549,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10381,Npm2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10382,Slc46a2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10383,Gm36584,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10384,2810425M01Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10385,Gm26829,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10386,Fbxo47,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10387,Gm28048,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10388,Rbm11,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10389,Adcy3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10390,Gm26675,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10391,D730050B12Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10392,4930544M13Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10393,Gemin4,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10394,Gm12279,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10395,Sec31b,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10396,Pcdhb12,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10397,Gm14322,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10398,Gm43951,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10399,Catspere2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10400,Gm33973,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10401,Gm26912,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10402,9230111E07Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10403,Mustn1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10404,Gm47547,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10405,Itga7,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10406,AC114990.2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10407,Gm37336,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10408,Sall4,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10409,Gm28551,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10410,Gm31793,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10411,3110006O06Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10412,Grap,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10413,Gm3252,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10414,Zfp82,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10415,Sla2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10416,Gm16230,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10417,Rnf17,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10418,Gm43579,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10419,I830134H01Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10420,Gm3512,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10421,Pla1a,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10422,1110002J07Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10423,Tal2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10424,Tekt5,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10425,4930563E18Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10426,Gm26847,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10427,Cyp2c38,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10428,Foxn1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10429,Camk1g,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10430,Gabrr2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10431,Rnf112,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10432,A330074K22Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10433,Gm40918,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10434,Spo11,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10435,Plppr3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10436,Hs6st3,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10437,Adgre1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10438,Gm32365,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10439,Gm47112,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10440,Hsd17b1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10441,C1ql4,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10442,Gpc2,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10443,C030010L15Rik,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10444,Gm41231,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10445,Gm16712,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10446,Shd,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10447,Slc38a8,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10448,Gm15910,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10449,Ankef1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10450,Kcnf1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10451,Pou4f1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10452,Gm43703,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10453,Plin5,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10454,Xrra1,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10455,Gm16035,-2.2373478,-19.918917,0.02532636485305524,0.04136492517376183
10456,Supt7l,-2.2377834,-1.4155568,0.02697938045578626,0.04392446166824825
10457,4632415L05Rik,-2.2377834,-1.4155568,0.026979380455786132,0.04392446166824825
10458,Gorab,-2.2378526,-1.1181234,0.02703392232465025,0.04400901401007843
10459,Nudt16l1,-2.241277,-0.8671075,0.02684080602523521,0.04371150373246904
10460,Hfe,-2.244857,-1.7606169,0.02643431177255646,0.04307445067225669
10461,Glcci1,-2.244857,-1.7606169,0.02643431177255646,0.04307445067225669
10462,Cpm,-2.2456746,-0.92835397,0.026550713512329256,0.04325577240013093
10463,Araf,-2.2459044,-0.601585,0.026574574684434558,0.04329046701417445
10464,St6galnac6,-2.2484314,-1.0567647,0.026334263802109497,0.0429238579793874
10465,Mosmo,-2.2487853,-1.1216826,0.026312011546205508,0.04289587429641754
10466,2900026A02Rik,-2.2509267,-0.68408877,0.026228561150389216,0.042768090580038456
10467,Spire2,-2.2518785,-1.1235118,0.026103389034999237,0.042568099146270987
10468,Nek1,-2.2552636,-1.1276804,0.025857479514151877,0.04217523359765252
10469,Ctu1,-2.2566192,-1.763925,0.025682034977506787,0.0419052736651931
10470,Rnf2,-2.2580986,-1.0394413,0.025714028037815025,0.04195342000755376
10471,Kcnma1,-2.259658,-1.7662139,0.02548155141897566,0.04159825676649069
10472,Cspg5,-2.2614949,-1.4248374,0.025433204437824947,0.04153138425472189
10473,Gnpda2,-2.2624795,-0.77175343,0.025464659414587164,0.04157470274972508
10474,Dnal1,-2.2626934,-1.7684993,0.025282655304304173,0.04136492517376183
10475,Cep126,-2.263744,-1.7707812,0.025204656874165492,0.04136492517376183
10476,2700046G09Rik,-2.2638702,-1.1270585,0.02533941410436252,0.04138223294407408
10477,Drd4,-2.26434,-1.4457687,0.025111762782625585,0.04136492517376183
10478,Dennd5b,-2.2655184,-0.86423886,0.025297580252837158,0.04136492517376183
10479,Zfp605,-2.269467,-1.7695093,0.02486947725950685,0.04136492517376183
10480,Slc12a6,-2.270157,-0.97634965,0.024957676175601594,0.04136492517376183
10481,AU041133,-2.2704318,-1.2487457,0.024899058778113766,0.04136492517376183
10482,Dmrt2,-2.2727304,-20.469543,0.023102867175330985,0.03874201367223595
10483,Reln,-2.2727304,-20.469543,0.023102867175330985,0.03874201367223595
10484,Pitpnm1,-2.2768846,-1.1315066,0.024527301702373997,0.04098002140866942
10485,Ncoa6,-2.2773545,-0.8390946,0.024531435115018912,0.040982869771898245
10486,Mep1a,-2.277539,-1.1361588,0.024448672521198492,0.04086078526247643
10487,Usp48,-2.2778897,-0.7335996,0.02451520968569734,0.040963873992092545
10488,Zfp664,-2.2805,-0.6604643,0.02437050290593399,0.04074224653632218
10489,Aasdh,-2.2815568,-1.7786094,0.024101403304218866,0.0403123382653081
