,names,scores,logfoldchanges,pvals,pvals_adj
10362,Slc22a8,-1.5312093,-19.449102,0.12582742714866885,0.17219540426787996
10363,Nploc4,-1.5312223,-0.21747549,0.12593182782193532,0.17231224802187328
10364,Ica1l,-1.5319091,-2.110839,0.12563302134307594,0.17194234562392877
10365,Phex,-1.532012,-1.8574193,0.12561897497476124,0.1719361087451049
10366,Henmt1,-1.5320486,-2.0693412,0.125599049999835,0.17192182420087715
10367,Gm26909,-1.5333363,-0.5714137,0.12533384696769662,0.17158473541425726
10368,Was,-1.533758,-1.9324794,0.12518265603810272,0.17139070158337488
10369,Slc2a12,-1.5349444,-0.748016,0.12493504396388447,0.17107754395266192
10370,Tha1,-1.5349888,-0.25634032,0.12496777240650078,0.17110942856747433
10371,Bbs10,-1.5353546,-0.6410683,0.12484412654904159,0.1709659684787306
10372,4930579C12Rik,-1.5360153,-19.212442,0.12464441611021061,0.1707311895600927
10373,Wdr93,-1.5362813,-0.89417905,0.12458870102938503,0.17066777606043906
10374,Ankdd1b,-1.5365751,-19.473274,0.12450716247012575,0.17058371603065192
10375,March5,-1.5368284,-0.09270312,0.12451792197259244,0.17058371603065192
10376,Ranbp2,-1.5369083,-0.09457608,0.12451170277512283,0.17058371603065192
10377,Gm11431,-1.5372318,-1.8381727,0.12433860389059218,0.17038959037162604
10378,Dnajb3,-1.5373291,-0.23454343,0.1243923441792561,0.17045034290130387
10379,St6gal2,-1.5376618,-19.59249,0.1242410952462617,0.17026884537985143
10380,Adamtsl4,-1.5379535,-1.8221657,0.12416418631444652,0.17020206474742444
10381,Fez2,-1.5380907,-0.17923006,0.1242159034940088,0.1702471978372122
10382,Rorc,-1.538753,-0.21085924,0.1240564146914116,0.17006719965148573
10383,Klhl18,-1.5389632,-0.2993396,0.12398354239785839,0.16998016076776606
10384,1700034P13Rik,-1.5391941,-0.31183082,0.12396873778676194,0.16997272493063487
10385,Galc,-1.5425185,-0.24874544,0.12315316694593192,0.168892842256535
10386,Gabra4,-1.5427186,-2.1688154,0.12298711377131599,0.16870342300117153
10387,Slc25a46,-1.543679,-0.13870879,0.12286156568348777,0.16854396643088393
10388,Nfe2l3,-1.5439126,-0.9400851,0.12277473010284354,0.16843759633023564
10389,Hspb6,-1.5439721,-0.33332038,0.12276378492661943,0.1684353338698635
10390,BC016548,-1.5453206,-18.92972,0.12237852110212784,0.16795761428946024
10391,Prkcsh,-1.5461044,-0.08704882,0.12229079712713857,0.16784993206170926
10392,Pramel7,-1.5472721,-19.290806,0.12190743245349091,0.16736177971092603
10393,Ehhadh,-1.5476831,-0.22825658,0.12188116623401679,0.16733839895386454
10394,Zfp184,-1.5500748,-0.5794127,0.1213239576521547,0.16659861983322402
10395,Gulp1,-1.5516707,-0.6377667,0.12094674893304784,0.16609426027543348
10396,Dcxr,-1.5518453,-0.13936536,0.1208921802975566,0.16604346685956853
10397,Ces2b,-1.5521643,-1.1238399,0.12076107005808913,0.16587596303407753
10398,Sun2,-1.5522628,-0.30130932,0.12075097123108718,0.16587466624230995
10399,Wfikkn1,-1.5530955,-1.132109,0.12053256091026524,0.16561230538660013
10400,Bicra,-1.5534924,-0.3031592,0.12048374513942327,0.1655577869089345
10401,Wars,-1.553589,-0.1434526,0.1204733679850646,0.16555608301261932
10402,Blzf1,-1.5538146,-0.21591368,0.12041155235709969,0.1654836860708654
10403,Otub1,-1.5545906,-0.10115965,0.12024404844296777,0.16527855513109793
10404,6030466F02Rik,-1.5547146,-19.223742,0.1201238642826289,0.1651384140316353
10405,Tnrc6a,-1.5551764,-0.106198564,0.12009815995104696,0.16511560514098336
10406,Gm37756,-1.5565277,-20.362646,0.11969245428685947,0.16463277759231815
10407,Pgc,-1.5569112,-1.0868692,0.11972689730370416,0.1646676523641882
10408,D3Ertd254e,-1.5593473,-0.29667163,0.11908857135130153,0.1638394703351733
10409,Lpar5,-1.5597316,-18.43106,0.1189331111601792,0.16365044358378547
10410,Fnip1,-1.5599144,-0.18055415,0.11896983650934637,0.1636885464130038
10411,Hyal3,-1.5599401,-0.6917211,0.11892093961075172,0.16364612324806033
10412,DXBay18,-1.5608426,-19.169098,0.11867066674343409,0.16331412811212837
10413,Rrh,-1.561774,-1.4706222,0.11846843739313118,0.16306059078746155
10414,Gm35611,-1.5641677,-19.246307,0.11788796192883393,0.1622862773278029
10415,BC030500,-1.5644132,-18.808496,0.11783036525068687,0.16223164042379903
10416,Dnajc1,-1.5647202,-0.10923047,0.117843295617041,0.16223711521048295
10417,Tbc1d7,-1.5648981,-0.19701597,0.11778659471890214,0.16218370010728686
10418,Gale,-1.5656878,-0.10568443,0.11762518444130643,0.16197375869372482
10419,Gm10385,-1.5658406,-19.582077,0.11749573586748929,0.16182010019633922
10420,Gm49086,-1.5662477,-0.6574516,0.11749098546984944,0.16182010019633922
10421,Nr1d1,-1.566568,-0.7592329,0.11735083193707525,0.16164510596532358
10422,Gm26617,-1.5666423,-20.430532,0.11730811104241726,0.16161083211508198
10423,Gm19950,-1.5677489,-19.468904,0.1170495354182514,0.16132820114432506
10424,Zfp799,-1.5678489,-0.29438725,0.11709162358997778,0.16137393533329333
10425,Hmcn2,-1.5693555,-0.77307206,0.11670071438687137,0.16085966100994464
10426,Mospd3,-1.5698358,-0.22246207,0.11662990123861286,0.1607742833644573
10427,Pde4a,-1.5699255,-0.46656352,0.11658620790224884,0.16072628022375765
10428,Gm10648,-1.5704355,-18.655008,0.11642358574772282,0.16051430148858542
10429,Gm29361,-1.5712417,-2.177726,0.11621456291040992,0.1602627038110752
10430,Gm16537,-1.5713052,-1.109596,0.11625107351057536,0.16030085243060235
10431,Gm39302,-1.571769,-19.49654,0.11611390690188204,0.16013608457567366
10432,Gm16982,-1.5718666,-19.330448,0.11609124339978119,0.1601170159976125
10433,Ppp1r3d,-1.5725088,-0.8760365,0.11597548147126367,0.1599938898110116
10434,Psd2,-1.5728147,-19.398653,0.11587149546603893,0.1598747811718824
10435,Osbpl1a,-1.5728333,-0.22403677,0.11592179365905969,0.1599320017748041
10436,A530001N23Rik,-1.573202,-19.682302,0.11578181202821887,0.15976320555474052
10437,Ascl3,-1.574535,-18.73725,0.11547358631960958,0.1593743076268286
10438,Clcn1,-1.5748364,-1.7409118,0.11541821110541825,0.15931001500868996
10439,Rint1,-1.5753856,-0.15922236,0.11536544612318007,0.15925791904261996
10440,Gm3629,-1.5754117,-19.24553,0.1152712202800675,0.1591556229714656
10441,Ccdc85b,-1.5754592,-1.362367,0.11524028173528447,0.15913767048050087
10442,Txlnb,-1.5754838,-19.267677,0.11525458469126822,0.15914478128494808
10443,Ccdc17,-1.5755429,-0.4799533,0.11529080272791375,0.15917053144064838
10444,Gm15908,-1.5755441,-18.449095,0.11524065204341587,0.15913767048050087
10445,Gm15222,-1.5769517,-18.813997,0.11491638608002074,0.15872617772403536
10446,Fscn2,-1.5770632,-1.9623245,0.11487445734649172,0.15868036080362
10447,4930505N22Rik,-1.5773143,-19.51124,0.11483298247749184,0.15863516388454366
10448,Serpinb1c,-1.5798514,-19.307165,0.11425063589507407,0.1578667941571606
10449,Herpud2,-1.5799273,-0.20529425,0.11431688530993324,0.15794628983763004
10450,Fgf1,-1.5807612,-0.4811945,0.11414198335319466,0.15772869099882048
10451,Ncoa1,-1.5814537,-0.15953086,0.11397717335227125,0.1575249736056295
10452,Crocc2,-1.5820242,-18.826094,0.11375376877463099,0.15722820477744592
10453,AC154646.1,-1.5820265,-18.98131,0.11375324575836016,0.15722820477744592
10454,Akr1d1,-1.5826049,-19.311054,0.11362126936848495,0.15709551796258173
10455,Cdh3,-1.5826762,-0.6635288,0.1136230897345126,0.15709551796258173
10456,Klk1b3,-1.5827115,-18.525833,0.11359696377014147,0.15708336919416876
10457,Ap5s1,-1.5828326,-0.2372623,0.11365938970664578,0.15713371601516213
10458,Brs3,-1.5831771,-18.758274,0.11349081845031367,0.15698170991401722
10459,P2rx5,-1.5836749,-20.329546,0.11337743728422041,0.15685162908702677
10460,Igip,-1.5837058,-0.34083,0.11349745570250154,0.15698170991401722
10461,Slc2a4,-1.584036,-1.8012117,0.11327356795151654,0.15674383516981275
10462,Synj2,-1.5840802,-0.43434927,0.11334175345320174,0.15681423570697636
10463,Ccer2,-1.5846758,-2.253475,0.11312826538984831,0.15655472699905762
10464,Zbtb44,-1.5853252,-0.15284087,0.11307074039209357,0.15648707188850774
10465,K230015D01Rik,-1.5858428,-0.80170166,0.11292826315562174,0.15631376624268223
10466,Msrb1,-1.5862033,-0.11430031,0.11288475110110978,0.15626547522354708
10467,Gm15816,-1.587813,-1.0533471,0.11246538066319307,0.15574443841611094
10468,Zfp119a,-1.5897753,-0.36593863,0.11206010353581113,0.15523065871294817
10469,Gm26792,-1.5899467,-19.16833,0.11195650179378812,0.15512272356057558
10470,Ust,-1.590055,-19.202105,0.1119320903868465,0.15510076060869316
10471,Pgghg,-1.590182,-0.26059484,0.11197624653488644,0.15513821769120717
10472,Tmem72,-1.5913421,-19.44226,0.11164227710777054,0.1547583519941622
10473,Art1,-1.591409,-1.6761411,0.1116079292637924,0.15472257615383736
10474,Gal3st2c,-1.5921701,-19.137318,0.11145615255259435,0.15452399021351723
10475,Gm47819,-1.5935258,-19.208261,0.11115195269165278,0.15411403664065326
10476,E130114P18Rik,-1.5957865,-19.07491,0.11064611482214665,0.15345965664899536
10477,Crybg3,-1.5958186,-0.3001082,0.11069242151110036,0.15351213052886545
10478,Gm38431,-1.5962132,-18.379513,0.11055083034694979,0.1533392402247863
10479,Gm15050,-1.5974009,-0.9312051,0.11034551724172874,0.15307789808612532
10480,Hsd17b4,-1.5982077,-0.13823734,0.11019665785342536,0.15289480386294618
10481,Cln6,-1.5993797,-0.15767346,0.10992353839674018,0.1525275380770819
10482,1700112J16Rik,-1.5998548,-1.4969224,0.1097415669882324,0.15229836490960347
10483,1700109G15Rik,-1.6001161,-19.57499,0.10968243144150495,0.15222795674367126
10484,Aox1,-1.6007019,-19.36188,0.10955255699502164,0.1520593519375515
10485,Gm10603,-1.6012242,-19.23522,0.1094368692616316,0.1519220528770689
10486,Spin2c,-1.6016182,-0.37636647,0.10939685649925746,0.1518895002033974
10487,Rnf146,-1.6018701,-0.1684367,0.10940503709666866,0.1518895002033974
10488,Gm15998,-1.6025046,-18.653,0.10915366216939161,0.15156373705626536
10489,AC161172.1,-1.6031162,-2.4398885,0.10899935778315381,0.15136107937407756
10490,Emx1,-1.6035167,-19.531546,0.10893019324508511,0.15127662845157486
10491,Slc17a2,-1.6044418,-19.227053,0.10872627875275483,0.15100501645877393
10492,Olfr411,-1.6057993,-19.834856,0.10842756151394975,0.15060168547882372
10493,Adgrf3,-1.6071795,-18.21754,0.10812453783291136,0.150215342815099
10494,Gm15731,-1.6077901,-2.2146225,0.10796900783900665,0.15002227400574858
10495,Vstm4,-1.6081378,-19.333626,0.10791452957330956,0.1499607570306562
10496,Ppp1r9a,-1.6085033,-0.18152466,0.10791645846474564,0.1499607570306562
10497,Lins1,-1.6088008,-0.36638567,0.10782600397577319,0.1498695432676461
10498,Klc1,-1.6095775,-0.23064782,0.10767297463212182,0.14966832584268625
10499,Gm2464,-1.6099268,-19.393126,0.10752334207030603,0.14948326823999655
10500,Gm3417,-1.6099424,-18.42048,0.1075199277973756,0.14948326823999655
10501,Dnah17,-1.6101278,-18.84869,0.10747946950465183,0.14946814858813312
10502,Myo10,-1.6104656,-0.15606278,0.10749770381513049,0.14947056215381394
10503,Mdh1b,-1.6106536,-2.0161018,0.10734681761001318,0.1492951326585684
10504,Alpl,-1.6108702,-1.3258319,0.10731799193076909,0.1492665000225382
10505,Zfp318,-1.6114532,-0.18761782,0.10727736322400001,0.14922144512940705
10506,Fzd9,-1.6125367,-2.0375392,0.10693592309490708,0.1487807717543286
10507,Stard8,-1.6130409,-0.53359663,0.10690955226125533,0.14875550433279722
10508,Zfp365,-1.6132077,-18.996325,0.10680886849230828,0.1486496572864378
10509,Stpg2,-1.6137084,-20.103693,0.10670015996196726,0.14852117986870128
10510,Gm31518,-1.6145686,-19.74353,0.10651361278240841,0.14830708906512394
10511,4930500M09Rik,-1.6147665,-1.2311251,0.10650941670121146,0.14830708906512394
10512,Gm32123,-1.6158421,-18.393764,0.10623790453062501,0.14795730916144462
10513,Kcnq3,-1.6160527,-19.517014,0.10619235931822962,0.14791661734986183
10514,Scamp4,-1.6161522,-20.68732,0.1061708793304853,0.14789806739363906
10515,Gm49313,-1.6163253,-18.975574,0.10613345787562835,0.14785730610860448
10516,Zbtb42,-1.6167463,-0.4227984,0.1061235090756123,0.14785481437454973
10517,Gm38414,-1.6181664,-19.404552,0.10573616146277817,0.14734913932810934
10518,1700113H08Rik,-1.6181816,-19.672148,0.10573288709872829,0.14734913932810934
10519,Isoc2a,-1.6183745,-0.24882625,0.10578723522716911,0.14740897601177244
10520,Adhfe1,-1.618621,-0.7837878,0.10571207636027168,0.14733823935167403
10521,AC133868.2,-1.6201948,-19.17767,0.10529984799586892,0.14678627064449523
10522,E230025N22Rik,-1.6207756,-1.8345507,0.10517600444506435,0.14663619764082186
10523,Kndc1,-1.6208696,-19.995682,0.10515499130949706,0.1466181829578128
10524,Gm36584,-1.6212558,-19.60025,0.10507219398509898,0.1465252892185029
10525,Il18bp,-1.6228427,-0.6441989,0.1047766865595423,0.14614694255368335
10526,Cop1,-1.6229157,-0.12330743,0.104801162301174,0.14616982986182525
10527,Slc12a6,-1.6236035,-0.1824311,0.10464549051609286,0.1459751822820145
10528,Prss36,-1.6237121,-0.37557134,0.10462065817252458,0.14595177898275122
10529,Paip2,-1.6241719,-0.06819763,0.1045241119381217,0.14583954906875304
10530,Gm28818,-1.6242956,-19.510908,0.10442207820938881,0.1457196268542757
10531,Foxl1,-1.6243505,-19.223242,0.1044103579407863,0.14571449399438552
10532,Kpna7,-1.6257685,-1.2610027,0.10410024554019841,0.14530408666072375
10533,Palm3,-1.626155,-0.5342151,0.10411810791362833,0.1453178244713474
10534,Pla2g4b,-1.6262345,-18.876823,0.10400909732345646,0.14521042028076034
10535,Gm35439,-1.626546,-19.277338,0.10394287884168601,0.14514033767975562
10536,Gm11639,-1.6268846,-20.225487,0.10387092828731537,0.1450510481416468
10537,Brd2,-1.6276913,-0.093132,0.10378465281449122,0.14495291176641997
10538,Cacna1g,-1.6277614,-19.985022,0.10368480430299946,0.14482461988637427
10539,Gsta4,-1.6279209,-0.30819798,0.1038578572037121,0.1450439736915415
10540,Cyb5r4,-1.6290387,-0.13880171,0.10352048273406539,0.14463969977317478
10541,Vps39,-1.6290739,-0.3267547,0.10351558588036662,0.14463969977317478
10542,Rtl1,-1.6292449,-19.219898,0.10337048086359968,0.14446353588642982
10543,Gpr150,-1.6294729,-1.9491305,0.10330952558862919,0.14438948581767758
10544,Cfap206,-1.6299525,-19.762712,0.10322080173450365,0.14428774160063815
10545,Arf1,-1.6300554,-0.052284304,0.10326749684340457,0.14434187883249613
10546,2310001K24Rik,-1.630469,-2.3327491,0.10309071838743274,0.14412814247391154
10547,Slc25a31,-1.6310813,-19.874907,0.10298240890895073,0.1439878283062951
10548,Tmem202,-1.6314836,-1.6106209,0.1028850886410313,0.1438739616490581
10549,Prss35,-1.6321234,-2.0487812,0.10274408790036536,0.14369896786312003
10550,Gm47403,-1.6324037,-19.607067,0.10270369892288571,0.1436535680703849
10551,Stc1,-1.6326317,-1.2779588,0.10264354718321346,0.14359160217824618
10552,Kdm6bos,-1.6329062,-1.2475139,0.10258998740798736,0.14353884029693614
10553,Mat1a,-1.6329184,-1.3527762,0.10259891785627194,0.14354025114954763
10554,Cdip1,-1.6329707,-0.1519964,0.10267856104494404,0.14362949491031737
10555,D230025D16Rik,-1.6334513,-0.24054244,0.10253709727092696,0.14348699918535104
10556,Gm17096,-1.6335689,-19.096529,0.10245863380216806,0.143410427644765
10557,Akr1e1,-1.6338217,-0.13093716,0.10250626013001976,0.14345492602887372
10558,Gm15318,-1.6342139,-20.036066,0.10232314962232089,0.14323185630460694
10559,Pcdh10,-1.6354107,-1.043263,0.10207516191626798,0.14290680410762321
10560,Gm26935,-1.6365373,-2.067968,0.1018171153872516,0.14257858518445105
10561,Map7d3,-1.6374749,-1.3286057,0.10169175221952162,0.14242504896541022
10562,Snx29,-1.6380146,-0.39524513,0.10157634575772947,0.14228541235286435
10563,Tspan32,-1.6380149,-19.196983,0.10152775480529048,0.1422393403941126
10564,Rftn1,-1.6381223,-1.631195,0.10149009214925035,0.14219757034118985
10565,Etohd2,-1.6381305,-0.52952504,0.10154876263113734,0.1422577725462794
10566,Spink5,-1.638337,-18.709322,0.10146055641363794,0.14216718132075679
10567,Gm26648,-1.6384363,-19.786528,0.10143985988921443,0.14214917411698966
10568,A330048O09Rik,-1.6386724,-1.7458123,0.10141463526962129,0.14212481835024116
10569,Gm17354,-1.6391721,-0.88073295,0.10129154343028225,0.14198526035999412
10570,Ube3a,-1.639218,-0.081339434,0.1013630035290174,0.14206344840209362
10571,Spata31d1a,-1.6404706,-2.2976766,0.10099516498860195,0.141613635228949
10572,Bicral,-1.6405692,-0.26414055,0.101065517408197,0.1416793895488682
10573,Gm807,-1.6405883,-19.54211,0.10099203587812604,0.141613635228949
10574,Trim80,-1.6410764,-0.5664841,0.10100358544865343,0.14161448307236335
10575,Gm31752,-1.6419574,-18.440338,0.10070793834183381,0.14124368254630287
10576,2810433D01Rik,-1.6422151,-19.102922,0.10065452061171834,0.14117969182255183
10577,Gm42809,-1.6438795,-19.368126,0.10031015332938804,0.14072935874372297
10578,9430041J12Rik,-1.6443145,-19.520912,0.10022031190601269,0.14061420407503825
10579,Cxcl13,-1.6450111,-18.292542,0.10007658947461597,0.14042342791687187
10580,Olfr1034,-1.6450332,-19.505758,0.1000719973022914,0.14042342791687187
10581,Ampd1,-1.645265,-19.058796,0.10002422700544499,0.1403825692572934
10582,Krt27,-1.6453977,-19.507288,0.09999687852729312,0.14036593136318748
10583,Hypm,-1.6456269,-2.2605145,0.09992810797613964,0.14029113500849794
10584,Gad2,-1.6465938,-19.566488,0.09975058471821299,0.140052758195219
10585,Krt81,-1.647093,-19.365976,0.0996479332725814,0.13993031876043574
10586,Gm47061,-1.6477277,-2.211805,0.0994960279440051,0.13974949847421925
10587,Lax1,-1.6477566,-19.482582,0.0995116469593991,0.1397606023763547
10588,Napb,-1.6479446,-0.7623192,0.09961712666371403,0.13989790094712715
10589,Gm47770,-1.648518,-18.014431,0.09935542460364469,0.13957365005376324
10590,Grid1,-1.6494834,-19.66271,0.09915760769044724,0.13931736148753204
10591,1300014J16Rik,-1.6502923,-1.7301633,0.0989723233689092,0.1390678190865658
10592,Fam187b,-1.6513833,-0.19575472,0.09886076007234486,0.13892183277111964
10593,Gm10522,-1.6517365,-19.082613,0.09869722680058864,0.1387135473471816
10594,C130071C03Rik,-1.6518295,-19.620968,0.09867825148604777,0.1386976370084322
10595,Snhg20,-1.6518725,-0.15440781,0.09873805250283929,0.13876016235933802
10596,Bc1,-1.6522,-0.7037492,0.09866459778813015,0.13868920460225992
10597,Tmem59l,-1.6523148,-19.489346,0.09857933362841263,0.13858364272431936
10598,AC102103.1,-1.6533548,-20.163668,0.09836759870162647,0.138322681668737
10599,Csf2,-1.6537594,-0.97706705,0.09837331397888102,0.138322681668737
10600,Lcn2,-1.6540321,-20.275723,0.09822988588678483,0.13814244818244756
10601,Tmem211,-1.6548537,-19.76978,0.09806305302089574,0.13791853277075294
10602,Piwil4,-1.6549281,-1.6002353,0.0980363056985618,0.1378916179903929
10603,A730046J19Rik,-1.6553162,-20.748766,0.09796925008270767,0.13782939997271376
10604,Crct1,-1.6553496,-18.940434,0.09796246574391686,0.13782939997271376
10605,Gm47792,-1.6561944,-19.63782,0.09779130333353943,0.137621796124303
10606,Prickle1,-1.6571478,-0.5691231,0.09765528995344142,0.13744105939617873
10607,Abca4,-1.6576154,-19.617537,0.09750393747518661,0.13723870450655684
10608,5330413D20Rik,-1.6577512,-19.75074,0.09747652567725007,0.1372107806670365
10609,Ms4a1,-1.6578096,-18.441881,0.09746472462217717,0.13720482832951816
10610,Pla2g10os,-1.6582032,-19.431314,0.09738528296957802,0.13710364740682085
10611,A330008L17Rik,-1.6582828,-19.88305,0.09736922576307876,0.13709169334068103
10612,Gm10845,-1.6585026,-19.64233,0.09732488261366051,0.1370399089273325
10613,Sema6c,-1.6586069,-1.6051692,0.0972932758326917,0.13700605151259354
10614,Fgf7,-1.6589953,-19.100067,0.09722554448631372,0.13692131513660177
10615,Gm5441,-1.659778,-20.647404,0.09706791796311902,0.1367205850103975
10616,Gm20109,-1.65986,-18.266586,0.09705140176971765,0.13670794905274927
10617,Gm9903,-1.6602706,-1.2760117,0.09696067733659479,0.13660465569005611
10618,Spin4,-1.660511,-0.6315329,0.09696299336772514,0.13660465569005611
10619,Krtap28-13,-1.6606824,-18.4449,0.09688602627498556,0.13651745159627213
10620,Atp13a5,-1.6611634,-19.908989,0.09678940246974747,0.1364025187329357
10621,C1qtnf9,-1.6612043,-18.353752,0.09678117094046161,0.13640152740123085
10622,Harbi1,-1.6616124,-0.23700474,0.09677050300068918,0.13639710181792977
10623,Bean1,-1.6620228,-19.862377,0.09661695614705611,0.13620186948016103
10624,Rho,-1.6622022,-19.09613,0.09658097928797935,0.1361617463211094
10625,Cmpk2,-1.6622947,-0.40634024,0.09663324591322318,0.1362142354676903
10626,Uhrf1bp1,-1.6624813,-0.31308866,0.09657876121825339,0.1361617463211094
10627,Mmp19,-1.6629329,-18.916567,0.09643461015079845,0.13600830554388704
10628,Zc3h14,-1.6630455,-0.11524126,0.0965000501607641,0.13607941543021906
10629,Oas1f,-1.6633027,-18.886217,0.09636058855227146,0.1359144873095599
10630,Pcdhgc3,-1.663796,-1.8570443,0.09624045886018173,0.13575561495427269
10631,Gm44832,-1.6639296,-18.875343,0.0962352075413734,0.13575561495427269
10632,Tmem212,-1.6641915,-19.910051,0.09618288672209728,0.13570609909030373
10633,Acsbg1,-1.6643236,-19.572443,0.0961565000029448,0.13567943490019133
10634,Lin28a,-1.6647586,-20.203608,0.09606963081457152,0.13559909953487742
10635,Fkbp5,-1.6648594,-0.1918231,0.09613820342347536,0.13566418285279985
10636,Guca1a,-1.6660106,-0.41410777,0.09588034540355984,0.1353530174029685
10637,Gm13178,-1.6662883,-18.587452,0.09576468142600798,0.13521080517087497
10638,Stra6,-1.6664615,-19.230858,0.09573019423165362,0.13517264567357637
10639,Mgl2,-1.6665483,-19.909212,0.09571292053784883,0.13515878787509022
10640,Zfp775,-1.6668535,-0.35988176,0.09569239819007079,0.1351403400472247
10641,F7,-1.666859,-19.278725,0.09565109791588221,0.13509254370082388
10642,Trib3,-1.6676335,-0.79828244,0.09553457434570156,0.13493849022215204
10643,Col22a1,-1.6680582,-18.909843,0.09541281956909295,0.13477702329246083
10644,6720483E21Rik,-1.6689165,-2.1970775,0.09522126949757226,0.134516932950765
10645,Mfap4,-1.6694527,-1.1599346,0.09521590128333567,0.134516932950765
10646,Pcdha11,-1.6699997,-19.106058,0.09502800317837122,0.1342648463497277
10647,Dnttip1,-1.670954,-0.11401318,0.09493049434825529,0.13413753623146202
10648,Txnip,-1.6710747,-0.10850161,0.09487363074996283,0.134067642767008
10649,Pla2g3,-1.6711835,-1.7892677,0.09481136537239877,0.1339901044522653
10650,Try4,-1.6721965,-0.59168375,0.09465246775090626,0.13378641572499184
10651,AI182371,-1.6722759,-2.4248838,0.09455844627861092,0.13366394820737645
10652,Cd80,-1.6728832,-20.08111,0.09445883485829136,0.1335439785266371
10653,Cd6,-1.6729002,-19.74686,0.09445547103969225,0.1335439785266371
10654,Gm46430,-1.6737727,-0.32162064,0.09432948391369216,0.13338191969971813
10655,Gpr63,-1.6747301,-19.537853,0.09409570561005502,0.13306174119633082
10656,Lpar2,-1.6757314,-0.5177397,0.09394644900685171,0.13286104507923402
10657,Gm16185,-1.6763556,-18.938087,0.09377700972407337,0.1326317726321509
10658,Myo3a,-1.6766949,-19.579916,0.09371060787884711,0.1325482048522116
10659,Etv4,-1.6771929,-0.6331539,0.09368351540127279,0.1325202291791445
10660,9430093N23Rik,-1.6772206,-19.64723,0.09360780761642157,0.13242347487522974
10661,Morn5,-1.6775153,-19.43219,0.09355018997522697,0.13236263409035903
10662,Lrrc61,-1.677634,-0.36695778,0.09357691631883058,0.1323901106255088
10663,Gstt4,-1.6780957,-17.833857,0.09343683669993515,0.1322229025434337
10664,Sec14l5,-1.6781715,-20.481625,0.09342203632201054,0.13221228431762158
10665,Fkbp10,-1.6781803,-1.300785,0.09345782857863531,0.1322422800481291
10666,Fbxl12os,-1.6784636,-0.6773358,0.09339544871643399,0.13218498166638554
10667,9630028B13Rik,-1.6787966,-18.41206,0.09330008496142309,0.1320603264913698
10668,Gm438,-1.6796875,-20.66525,0.09312650855355052,0.1318352377905916
10669,1700024B18Rik,-1.6798046,-19.665607,0.09310374012039446,0.13181330420701887
10670,Gm6377,-1.6806482,-19.04311,0.09293964183795281,0.13160154505016153
10671,Tchp,-1.6810863,-0.27878386,0.09291288330428125,0.13157393767802048
10672,Nphs1,-1.681239,-1.4596807,0.09281169886556706,0.1314409232253564
10673,AL590144.3,-1.6814138,-19.277166,0.09279092089352962,0.1314259606534301
10674,Ms4a5,-1.6819258,-18.38807,0.09269156815919893,0.13130158107079395
10675,Gm44601,-1.6824886,-20.078796,0.09258247086542586,0.13115729394922995
10676,Xlr5a,-1.6827643,-17.850786,0.09252905640824526,0.13109187372437217
10677,Tfap2c,-1.6835542,-20.119493,0.09237616859205446,0.13089573775861693
10678,Satl1,-1.6836698,-18.145807,0.09235378827787814,0.1308742601131608
10679,Gm45601,-1.6840599,-19.976265,0.09227839793930549,0.13077765289497664
10680,Gpr84,-1.6844692,-20.04882,0.09219930853144719,0.13067578780360542
10681,Gm853,-1.6846012,-18.745047,0.09217380709646175,0.1306498639427983
10682,Rab8b,-1.6854416,-0.32340297,0.09207983827978304,0.1305268807535119
10683,Gm13530,-1.685697,-19.468485,0.09196242783702886,0.13040125449828815
10684,Rbbp9,-1.6859708,-0.24481712,0.09198427163500825,0.130411816725721
10685,Mxra8,-1.6863307,-1.2150825,0.09185384988623468,0.13025748658438493
10686,Col6a4,-1.6864463,-19.008307,0.09181810985120764,0.13021699533453596
10687,D630023F18Rik,-1.686976,-1.5022484,0.09175388506659628,0.1301462849163659
10688,Exoc4,-1.6873235,-0.16697086,0.09174860530040632,0.1301462849163659
10689,Pabpn1,-1.6884096,-0.12206401,0.09151914348584658,0.12984381495732944
10690,Lingo4,-1.6885536,-1.0447334,0.09144751600363085,0.12975235258181578
10691,T2,-1.6888539,-1.8021377,0.09137233309713151,0.12966598554095596
10692,Btd,-1.6891257,-0.27449712,0.09138825519237485,0.12967842398235102
10693,Zfp113,-1.6895943,-0.24953608,0.09128082313479514,0.12955641817165545
10694,Zfp943,-1.6896986,-0.27437595,0.09130108057195216,0.1295750198858934
10695,Scimp,-1.6897972,-18.172485,0.09117491475306834,0.12942637734337553
10696,Tbc1d22a,-1.6899501,-0.33037454,0.09120537948803999,0.12945948068498211
10697,Sox3,-1.6905224,-2.7709513,0.0910218421452443,0.12922933379013332
10698,Nudt3,-1.6907206,-0.12221814,0.09107156521957516,0.12928979786989597
10699,Apol8,-1.690924,-18.394684,0.09095944201258357,0.1291508604205001
10700,1700061G19Rik,-1.6916883,-19.39068,0.0908135385155412,0.12896390817172906
10701,Gm20383,-1.6918061,-19.596771,0.09079106823239272,0.12894210419366076
10702,2900089D17Rik,-1.6918738,-0.8902905,0.09083737514629545,0.12898764892443002
10703,Parvg,-1.6918964,-19.695948,0.090773829019427,0.12893783380393523
10704,Gm2109,-1.6923074,-1.7108221,0.09067968531528275,0.128824307529215
