,names,scores,logfoldchanges,pvals,pvals_adj
3369,Myd88,3.6872482,1.9211063,0.0003045527212344395,0.0007113255599766321
3370,Lyrm9,3.6855707,1.248682,0.000304885781454538,0.0007119064012792761
3371,Pgam5,3.6834807,1.9171635,0.0003087502893842721,0.0007171858591571694
3372,Usp3,3.683257,0.8100712,0.00030543244354567215,0.0007128869273628239
3373,Wfdc10,3.6832027,5.878685,0.00031118339211152265,0.0007223135821020556
3374,Max,3.6826904,1.1602044,0.0003077347102393337,0.0007171858591571694
3375,Bcl10,3.680682,1.0079588,0.0003094660939385836,0.0007184262395396338
3376,Dusp12,3.6764584,2.0878513,0.00031690286945595454,0.0007352861160551675
3377,Rpp38,3.6760263,2.786096,0.0003181988283279299,0.0007381915353359661
3378,Galnt1,3.675485,0.9465314,0.0003154110523385634,0.0007319253999193149
3379,Sart3,3.6714737,1.389068,0.0003212173848396317,0.000745091872050692
3380,Card11,3.6705945,3.4981692,0.0003250147472644883,0.00075369298613278
3381,Ska3,3.669922,7.068841,0.0003265568645193239,0.0007569570176873064
3382,Supt20,3.6664963,0.9601589,0.0003255842831828571,0.0007549099723427747
3383,Stil,3.6652045,5.6540623,0.00033206386947331334,0.0007694051623454844
3384,Cttnbp2,3.6623423,1.6186622,0.00033244777829801397,0.0007701889427208932
3385,Sdhaf2,3.6611748,1.3097928,0.00033364089542080885,0.0007726348442742074
3386,Faim,3.6603143,1.1510679,0.000333520614492328,0.0007724623071037655
3387,Pms2,3.6603067,2.5253475,0.0003365875600041535,0.000779137870379985
3388,Elp5,3.6597338,1.3414398,0.00033512768213033616,0.0007758649521126935
3389,Mff,3.6595592,0.89375323,0.00033351327266549133,0.0007724623071037655
3390,Wiz,3.6579483,1.3802372,0.00033744515540747624,0.0007809088038262701
3391,Ufd1,3.6559331,1.2464283,0.0003394545732220126,0.0007853435595176121
3392,Slc11a2,3.6555383,1.9866194,0.0003417857167128179,0.0007904116718553929
3393,Nbn,3.6541042,1.7753851,0.0003430268708101256,0.0007930645903440018
3394,Bcl2l13,3.6527433,1.7220716,0.00034482139848865487,0.0007971042602049385
3395,Nup205,3.647134,1.852115,0.0003518990839132791,0.0008130198577541873
3396,Oma1,3.6453338,1.76668,0.000354130496041761,0.0008179512894476755
3397,Tomm34,3.6449378,1.3328916,0.00035353172507396953,0.0008166800630558845
3398,Tmem30b,3.6449273,0.89895344,0.00035168997156101727,0.0008126479898797982
3399,Cbr4,3.644288,1.7152988,0.00035543045826348977,0.0008208415195287245
3400,Fkbp11,3.6410232,1.9614052,0.0003602045426119374,0.0008267752525267198
3401,Gpn2,3.6401415,2.2100544,0.0003616660712838311,0.0008299041274020465
3402,Smad1,3.6392276,0.8213782,0.00035870248646458386,0.0008251686106841503
3403,1110038F14Rik,3.636351,1.2114522,0.0003647713284143637,0.0008368020890419231
3404,Cdc7,3.636087,3.9731214,0.00036830395352506544,0.0008446764359520901
3405,Fibp,3.6359293,0.9329928,0.0003635126329760065,0.0008340279648497769
3406,Met,3.6343632,1.7830786,0.000368420240656274,0.0008448283137755977
3407,Dscc1,3.6334035,4.4041734,0.0003721095094267809,0.0008524773244063165
3408,Ammecr1,3.6333697,1.5581332,0.0003691872481306569,0.0008463571270486122
3409,AU040320,3.6329887,1.2233926,0.000368638582628426,0.0008452141415563435
3410,Actr10,3.6309211,0.8606103,0.000369730337256915,0.0008474870199959849
3411,Diaph3,3.6305332,1.595273,0.00037269302120418435,0.0008536982126809571
3412,Coro1c,3.6304862,0.9900243,0.00037086379781234904,0.0008499696574878976
3413,2410004B18Rik,3.6295934,1.1628373,0.0003729946835496015,0.0008542732471362004
3414,Tmem126b,3.6268613,1.5717003,0.00037815996553955964,0.0008656333991427114
3415,Ppp3cb,3.6267896,0.94582033,0.0003755012439141481,0.0008597806636433173
3416,Angel2,3.6252131,0.96931154,0.00037794586884487867,0.0008652606887474328
3417,Slc25a17,3.6250443,1.4183857,0.0003800795496098741,0.000869791483545786
3418,Cul4a,3.622894,1.1886177,0.0003820657650978357,0.0008739812642030604
3419,Myo1d,3.6189146,0.86471426,0.00038619555907359784,0.0008831887870127339
3420,Rasa3,3.615621,3.861301,0.00039635134282844204,0.0009059229188988161
3421,Chtf18,3.6154287,4.945815,0.0003969671155227708,0.0009069618297382557
3422,Dck,3.614864,2.7296739,0.0003966985199645283,0.0009064708902371584
3423,Becn1,3.6115685,0.8292254,0.00039656032517015096,0.0009062778287169958
3424,Stub1,3.6114109,0.51945,0.0003923600396801465,0.0008970431743127587
3425,Tango2,3.609946,1.5050304,0.00040153546395683997,0.000916282752437008
3426,Mettl2,3.6084473,2.126826,0.00040496983940171895,0.0009237450716280086
3427,Galnt10,3.6074202,1.7580442,0.0004058209662905134,0.0009254363251557316
3428,Cdc40,3.6033747,0.88047695,0.00040817073605930163,0.0009304175565312326
3429,Galk2,3.6029322,1.169145,0.0004106776291614406,0.0009360055364801877
3430,Ddx19a,3.602357,1.7281903,0.00041315141184079975,0.0009415165529795403
3431,Cenpn,3.6013799,4.787623,0.0004174434797394058,0.0009506556977871083
3432,Kyat3,3.5954204,3.7616181,0.00042592981622826696,0.0009689357844232954
3433,Mtif2,3.5933726,1.1844643,0.0004248670377815119,0.0009666484107540802
3434,Tns4,3.5908937,3.739013,0.0004328679895671175,0.0009841885373140808
3435,Prkab1,3.590398,1.3028512,0.000429713592548878,0.0009772799021916868
3436,Mall,3.5887,2.465123,0.00043477788348857534,0.0009875995132413123
3437,P2ry1,3.5863667,3.7167547,0.0004399128459479218,0.0009986798996718216
3438,Uqcc2,3.5826402,0.4453958,0.0004339715781659872,0.0009861662242864307
3439,Ephx2,3.5808697,1.4774854,0.00044354383510638527,0.0010065629663018089
3440,Ring1,3.5808606,1.4356071,0.0004453030147745279,0.0010101476508025484
3441,Ankle1,3.5737941,4.956404,0.00046049104959332206,0.0010433386764080706
3442,Pcif1,3.5715797,0.92613924,0.0004576832571796504,0.001037534251062144
3443,Tardbp,3.5697343,0.64574754,0.0004583771353182252,0.001038967650570188
3444,Arpin,3.5682912,1.4764014,0.00046573579086683865,0.0010547968689944842
3445,Pus7,3.5667326,1.8916209,0.0004694346314705465,0.0010626035420610962
3446,1110059G10Rik,3.5657666,1.3805479,0.0004697693716521056,0.0010632186355457728
3447,Arih1,3.565025,0.990672,0.0004690742219460119,0.0010619301710945736
3448,Ralgps2,3.5630796,0.9723839,0.00047174566685207863,0.0010675483610203603
3449,Qsox1,3.5610545,1.2557495,0.0004771157189118776,0.0010794111484968406
3450,Impa1,3.560844,0.91248035,0.00047556355555319977,0.0010760438455296656
3451,Polr1e,3.5573082,2.5448077,0.0004865292246115906,0.001099970614324838
3452,Atl2,3.556343,1.0130885,0.0004836614760446417,0.0010939267401492197
3453,Srp68,3.5561585,1.1564443,0.0004847982351979218,0.0010963508736216738
3454,Vapb,3.5546925,0.9050024,0.00048618405462843336,0.0010993375213526483
3455,Dnaja1,3.5538101,0.35433218,0.00048077300993822883,0.0010875394829366772
3456,Tubgcp2,3.5519278,1.9437488,0.0004947745002945677,0.0011183123081262832
3457,Ppil2,3.5489843,0.83535045,0.0004955829280067601,0.0011198395701813174
3458,Eea1,3.5458033,0.8022099,0.0005014314830487091,0.0011327518442365418
3459,Clic6,3.5440872,1.0528996,0.0005050128770318248,0.0011405369780396204
3460,Polr3e,3.5408533,1.9317883,0.000514461931473313,0.0011609447838475738
3461,Hist1h2ac,3.5408533,1.7012005,0.0005136199768738468,0.001159354883593655
3462,Ccdc77,3.5404313,1.6467562,0.0005147239010250006,0.001161380643106951
3463,Eif3j1,3.5399232,1.49104,0.0005149181193361144,0.0011616635379407662
3464,Utp23,3.5391104,1.8858352,0.0005178787820075045,0.0011680305327955946
3465,Mtg1,3.5388646,2.0404599,0.0005183038796041725,0.001168833084100015
3466,Sdr39u1,3.5364993,1.9265431,0.0005224759115325978,0.0011780840469150973
3467,Kif18a,3.533648,2.7365122,0.0005291401783545392,0.0011850352368590377
3468,Gm4737,3.530466,4.201937,0.000536388814204892,0.0012006315479118654
3469,Lyrm4,3.5300035,2.0664947,0.0005350090452561537,0.0011977019950514184
3470,Idi1,3.5293546,0.7194245,0.0005299294982695524,0.0011866454728368758
3471,Apip,3.529304,1.5002263,0.0005349412335898606,0.0011977019950514184
3472,Nfyc,3.5266564,1.5961179,0.0005400437716705142,0.0012084920629810273
3473,Vsig10,3.5262043,1.290097,0.0005398933248948383,0.001208315630981485
3474,Gatd1,3.522612,1.4291149,0.0005470559906205552,0.0012236969567499824
3475,Efnb1,3.5213017,0.8915457,0.0005470428969981935,0.0012236969567499824
3476,Eif4enif1,3.5192525,1.2750741,0.0005531538915668045,0.0012368453584457168
3477,Krr1,3.517746,1.4412158,0.0005568757870975066,0.001244837582099672
3478,Dennd2d,3.516102,1.50694,0.0005602745159216529,0.001252103357989391
3479,Tnpo3,3.5132916,0.87692606,0.0005621093388834247,0.001255704936941725
3480,Ap3b1,3.512203,0.8038779,0.000563494524432936,0.0012584661328488345
3481,Gstp3,3.5121913,2.283393,0.0005697162790303098,0.0012716881228355128
3482,Uqcc3,3.5108478,0.6942432,0.0005654940215186556,0.0012627645379287167
3483,Rbm10,3.510812,0.9645523,0.0005676081339644583,0.0012673177111206977
3484,Plce1,3.509449,1.6049119,0.0005735542436122383,0.001279916405839265
3485,2310033P09Rik,3.509341,0.83744544,0.0005693577276162824,0.0012710559139469195
3486,Kcnk10,3.5065403,3.3851938,0.0005827510801859047,0.001299580345994072
3487,Ptgr2,3.5039876,1.0651714,0.0005824028471399513,0.001298975422348226
3488,Cfl2,3.50306,1.2256283,0.0005854599194176517,0.0013052762769418514
3489,Sfrp5,3.5023618,1.2328111,0.000586935982316381,0.0013083942802627384
3490,Nmi,3.500707,1.0882168,0.0005891369603318611,0.0013129538042261166
3491,Edn2,3.498319,2.7824075,0.0005993479837921352,0.0013350049137397415
3492,Wdr82,3.497744,1.186146,0.0005958811709073961,0.0013276333191262622
3493,Rnf26,3.4967434,3.0476205,0.0006028214102244693,0.0013422102252985777
3494,Kctd14,3.4938576,3.3465545,0.0006087695939620508,0.001354917818268215
3495,Chmp4b,3.4936352,0.550606,0.0005969563929625217,0.0013298533506590831
3496,Cul1,3.4929423,0.733325,0.0006026658874365928,0.001342041020123054
3497,Trpm4,3.4916341,1.2258791,0.0006091091629706816,0.0013554948074812412
3498,Acpp,3.4912848,1.7061995,0.00061153581215173,0.0013601775181310719
3499,Pdrg1,3.4891586,1.2242153,0.000614505211503779,0.0013621142051919442
3500,Phactr4,3.4842649,1.1019326,0.0006245971822499271,0.0013839387408702102
3501,Brd3,3.4840398,0.7713875,0.0006224692199803502,0.001379404870278189
3502,Gm6133,3.4805279,2.6228573,0.0006371733239277844,0.0014105076533230175
3503,Pigu,3.4802954,1.4663141,0.0006348920254897241,0.0014061954233021519
3504,Fam69a,3.476102,3.8740187,0.0006484105469106302,0.001434442577230845
3505,Guk1,3.4731042,0.553391,0.0006414227474397196,0.00141954214597315
3506,Mcph1,3.4723716,1.9976583,0.0006541865626058506,0.001446462034063644
3507,Gm9493,3.472003,2.6048174,0.0006563796589284001,0.0014507027590038085
3508,Nrbf2,3.4712079,1.0825478,0.0006534195354054915,0.0014449554003364787
3509,Slc39a11,3.4687564,1.3941833,0.0006602598357674092,0.0014588605762212042
3510,Perp,3.4686363,0.7788271,0.0006564483714224048,0.0014507027590038085
3511,Pkp2,3.4678009,1.0138006,0.0006603524178711771,0.0014588605762212042
3512,Osgepl1,3.4674568,2.3864431,0.0006662459079593135,0.0014706212814667647
3513,Bmyc,3.4656909,0.9889801,0.0006656717095985957,0.0014695460622025512
3514,Rbm47,3.464631,0.57347757,0.0006633217812368529,0.0014651250076403001
3515,Phlpp1,3.4637957,1.6821128,0.000672849226553358,0.0014848085128923653
3516,Zdhhc12,3.463193,1.1994196,0.0006724074296590461,0.0014840276452388703
3517,Aacs,3.462468,1.2802454,0.0006745152817840423,0.0014875765798592002
3518,Sco1,3.4611921,2.106831,0.0006805746391351646,0.0014991120004445768
3519,Vars2,3.4608476,2.2076502,0.0006812269183408775,0.001500352942704556
3520,Cnot4,3.4597664,0.86383414,0.0006779281292581187,0.0014934774388029705
3521,Dxo,3.4575396,1.0599315,0.0006848476491461722,0.001507933726427669
3522,Ints5.1,3.4550936,2.0591862,0.000694786790221769,0.0015292196537097106
3523,Tex10,3.4530723,1.8389803,0.0006989261947638153,0.0015377287531472467
3524,Ddi2,3.4527082,0.8870286,0.0006959861409111483,0.001531659641089675
3525,Rbm34,3.4521706,1.1946541,0.0006982981951003346,0.0015365474041358909
3526,Ift27,3.450027,1.4284265,0.0007050511306361561,0.0015508000299120353
3527,Amd1,3.449907,1.8356836,0.0007066260890389605,0.0015540616776400962
3528,1700017B05Rik,3.4491248,2.3547928,0.0007100064103714323,0.00156129243875657
3529,Bclaf1,3.4467204,0.4770867,0.0007030537124689062,0.0015466081864050046
3530,Hnrnpul2,3.4454544,0.6381669,0.0007101411505737927,0.0015613852659195767
3531,Vrk2,3.4445634,2.34899,0.0007210870751927424,0.001584419842952803
3532,Ubqln4,3.4432185,1.2942492,0.0007209326046533348,0.0015842867174794926
3533,Rpap3,3.4409275,2.042552,0.0007294583873877232,0.001601979475164996
3534,Gstz1,3.4398675,0.921284,0.0007263211639374229,0.0015957127511318854
3535,Rexo1,3.4380572,0.7108694,0.0007282848428771674,0.0015996104026489912
3536,Lnpk,3.4365716,1.3567168,0.0007383880285573101,0.0016209571981142979
3537,Ino80b,3.435463,1.1749011,0.0007403088177553831,0.0016249624479217077
3538,Troap,3.4350662,4.6488194,0.0007476996391026471,0.0016407583107746644
3539,Mta2,3.4341278,1.1448525,0.0007435257712922284,0.001631811339648375
3540,Inip,3.4329052,1.8180563,0.0007493728452740118,0.0016442161960731959
3541,Samd1,3.42802,1.2447634,0.0007600922773531656,0.0016673023762296462
3542,Nfkbib,3.4270434,1.2840924,0.0007625652089724195,0.0016725094750987236
3543,Cnot8,3.4248908,1.5182841,0.0007692571373211905,0.001686748205859549
3544,Zdhhc4,3.421249,1.4774623,0.0007790736137217018,0.0017073853547472362
3545,Fzr1,3.4205627,1.1186622,0.0007789313678235827,0.0017072953412161265
3546,Atm,3.4171207,1.3331248,0.0007890937386494267,0.0017282228215066938
3547,Mea1,3.4149768,0.94017416,0.0007920422156982762,0.0017342302309469844
3548,Snx24,3.4136033,2.0080225,0.0008014504783147876,0.0017541474476734165
3549,Zfp598,3.413208,1.2180605,0.0007992359571919166,0.0017497543821501805
3550,Ube2d1,3.4128447,1.4038355,0.0008013320779662274,0.0017541158147204678
3551,Cd14,3.4105463,4.4290667,0.0008133007377358045,0.001778930647996332
3552,Greb1,3.4099271,2.485528,0.0008128676326827339,0.0017782138062640827
3553,Gls,3.4069853,0.6536229,0.0008116969127017543,0.0017758829770312594
3554,Pbrm1,3.406802,0.5784408,0.0008102544292588239,0.001772956884562066
3555,Ptprd,3.4050157,1.2491891,0.0008219027021669846,0.0017970469161787852
3556,Wdhd1,3.4008226,2.5375748,0.0008385208931176911,0.0018321947522155946
3557,Cnp,3.3986437,1.6482586,0.000842547784199583,0.0018407552897938843
3558,Psmd5,3.3973916,1.3321953,0.0008448573212558401,0.001844845664621157
3559,Acaa1a,3.3970978,0.5500766,0.0008360166520835717,0.0018269594669658472
3560,Tcf12,3.3957894,0.72459775,0.0008439159802780024,0.001843053572643177
3561,Txndc5,3.3935974,0.953184,0.0008545170566628017,0.0018647323588755695
3562,Adgrl2,3.392415,1.6235982,0.0008595129486271997,0.0018753919069154376
3563,Tnfaip8l1,3.390648,2.4510095,0.0008681054481648189,0.0018938952085043722
3564,Ldah,3.3878565,1.016586,0.0008703058795873053,0.0018984503254958346
3565,Ttc13,3.3846433,1.4345556,0.0008826945362562188,0.001924728039711034
3566,Zkscan3,3.38459,0.8468243,0.0008788076032142211,0.0019165001685500106
3567,Mnd1,3.383974,3.4472318,0.0008897410189365542,0.0019383397488451268
3568,2810006K23Rik,3.3833628,1.7316087,0.0008882585160401086,0.0019358598034581987
3569,Pprc1,3.3817506,2.434962,0.000894812788770063,0.001948936530876561
3570,Tbc1d31,3.381126,2.9836435,0.0008977139917535476,0.0019544476339622132
3571,Tmbim4,3.3800282,0.6206409,0.0008887262996116642,0.0019366291717390022
3572,Upf1,3.376015,1.0483252,0.0009067685293701721,0.0019599998633433656
3573,Selenot,3.3743134,0.72059655,0.0009086437390022251,0.0019635501467105327
3574,Slmap,3.3735874,0.95006007,0.0009130762672776397,0.001972623481028059
3575,Setd3,3.371296,0.7791368,0.0009183546136382377,0.0019837729269259166
3576,Fzd2,3.3690143,4.691274,0.0009373694277080168,0.0020235523976682595
3577,Alg1,3.3688169,1.6725476,0.000932759375186537,0.0020141157333682424
3578,0610037L13Rik,3.3685672,1.1939583,0.0009311270710347404,0.002010848390544055
3579,Ppwd1,3.3675363,1.19464,0.0009338860464500331,0.0020162905621602238
3580,Hpdl,3.3663883,4.10325,0.000945185359449347,0.0020399031769673527
3581,Wdr92,3.364421,2.0727732,0.0009483837742138791,0.002046544269802968
3582,Mcts2,3.362628,1.370997,0.00095108913462817,0.0020521198244278695
3583,Ccdc127,3.361108,1.1197072,0.0009540556943584403,0.0020579943554005727
3584,Scpep1,3.3597293,1.1826545,0.0009599308140800717,0.002069873816458115
3585,Ces2c,3.3574414,1.2732968,0.0009634754159275778,0.002076720863938929
3586,Asxl1,3.3568292,1.4465336,0.0009708403082077691,0.002091259918433253
3587,Pigt,3.3548043,1.1966347,0.0009758793451831232,0.002101846068917065
3588,Bok,3.3544693,1.3953259,0.0009780874984004879,0.0021063331464405604
3589,Lamp1,3.3537781,0.36994117,0.0009651679938698557,0.002080103435064344
3590,Wasl,3.3527012,0.7414793,0.0009783434386607035,0.002106615481357582
3591,Afg3l2,3.3520708,0.8543653,0.000980919471063423,0.002111892839269618
3592,Prpf6,3.3490639,1.0074588,0.0009934391490436954,0.002138029032025553
3593,Alg9,3.3462658,1.8541309,0.0010078837531433847,0.0021685628374722194
3594,Tmem201,3.3457546,2.3721182,0.0010108586645752268,0.0021746863799983365
3595,1810065E05Rik,3.3444195,3.9614995,0.00101815011588499,0.0021898143264796337
3596,Baz1b,3.340666,0.6776766,0.001019070286248442,0.002191514092066071
3597,Med1,3.3406243,0.84462476,0.0010203559942047425,0.0021939369332730206
3598,Nme3,3.3401387,2.0409625,0.0010295952641962115,0.0022121746986645107
3599,Rpl27-ps3,3.3389661,2.1840515,0.0010339861935840377,0.002221326163810393
3600,Hook2,3.338134,0.75367683,0.0010275733197889672,0.0022083927370655657
3601,Rad54b,3.3368566,5.4070168,0.0010452066498676416,0.002245145394159426
3602,Ap4m1,3.3274724,1.2058368,0.0010701041501770862,0.0022895914205957055
3603,Gipc1,3.3264947,2.1663456,0.0010782490151342897,0.0023058487049031984
3604,Nkiras2,3.3231826,1.1197057,0.0010853563684016256,0.0023207537654304907
3605,B4galnt2,3.3227797,1.0430802,0.0010865250549998442,0.002322958355900465
3606,Iffo2,3.3216577,2.0586977,0.0010958184075202917,0.00234134409051721
3607,Meaf6,3.3215528,1.1281878,0.001091219794306704,0.002332404563511796
3608,Tprn,3.3211064,1.2619247,0.0010935400512113063,0.002337067928595592
3609,Wdr73,3.3199782,1.7082248,0.0011002403304684512,0.0023496020724696424
3610,Tsen2,3.3180268,2.3239276,0.0011099194543931152,0.002369372649321166
3611,Mvd,3.3176875,1.4056712,0.0011074308356533503,0.00236435922971284
3612,Cyp2e1,3.3163705,5.0956783,0.0011195654576840262,0.0023884534890541015
3613,Med6,3.3163407,1.5443299,0.00111379308975862,0.0023773410561189873
3614,Utp6,3.3158166,1.6701356,0.0011159240629091758,0.0023815882840005492
3615,Tra2b,3.3157177,0.3874004,0.0011001461975291146,0.0023496020724696424
3616,Pdk1,3.3142421,1.2341056,0.0011188547712851805,0.0023872391282636772
3617,Ttc9c,3.3125815,1.1859244,0.0011249087444893176,0.0023995493696444487
3618,Slc39a14,3.3121328,1.1542346,0.001126149766316102,0.0024018929861709076
3619,Pdik1l,3.3097124,1.6446956,0.0011388448784399965,0.0024280489353979712
3620,Ndrg2,3.3088093,1.4898787,0.0011412185684816078,0.002432802342487005
3621,Snx4,3.3065958,0.9970081,0.001145732676549226,0.0024421168266727535
3622,Nadsyn1,3.305809,1.7202532,0.0011544381942918175,0.00245632890287157
3623,Orc1,3.3037748,5.6178145,0.001168153433335888,0.002484884556604451
3624,3110082I17Rik,3.2970843,2.761048,0.0011919148807668922,0.0025335134919941184
3625,Frk,3.2956605,1.1893232,0.0011904188214470588,0.0025309710988936775
3626,Psmc3ip,3.2954395,3.6928961,0.001199904651020682,0.0025498540468422122
3627,Apeh,3.2949736,0.95838696,0.0011911424722857375,0.002532190629859136
3628,Cep250,3.2932265,1.8689498,0.0012041360057687576,0.002558201573378797
3629,Map3k4,3.2927854,1.1873568,0.0012021336262755314,0.002554269068672827
3630,Gkap1,3.2919185,1.402097,0.0012074790722825443,0.0025636901540976266
3631,Cul5,3.2878122,0.9302543,0.00121882119657413,0.0025871204644262193
3632,Lsm11,3.2868786,2.4748435,0.001232452754902891,0.0026153974143594424
3633,Pop1,3.2846522,2.4712617,0.001241525766094891,0.0026336577376305827
3634,Raf1,3.283278,0.8038669,0.0012363897088911203,0.0026234221473076394
3635,Clca1,3.2816749,4.079047,0.0012571772690688912,0.002665854035629246
3636,Usp53,3.2796943,1.1579493,0.001255826103146295,0.002663323550407657
3637,Polr3c,3.2791212,1.276407,0.0012588734888540063,0.002669115482398713
3638,Sap18,3.2786858,1.2332072,0.0012610452114664482,0.0026733841637558184
3639,Cstf2,3.2782805,1.5480254,0.0012644963597958224,0.0026796905778669476
3640,F2rl1,3.2777998,1.5478982,0.0012664309382397197,0.00268345330020031
3641,Stk11,3.2762558,0.7256209,0.0012644765108673973,0.0026796905778669476
3642,Mansc1,3.2738442,2.7089512,0.0012874132286152453,0.0027262013091833687
3643,Galt,3.2734983,1.2103062,0.0012826878684720662,0.0027172178986274312
3644,Scn2b,3.2730076,4.5914083,0.0012937624522222553,0.002738615326298364
3645,Commd4,3.2728055,0.70817304,0.0012780923665542932,0.002707822810496384
3646,Tpmt,3.2727923,1.258695,0.0012857174099294572,0.00272295196944774
3647,Snx27,3.2721188,1.3129904,0.0012892536429763807,0.0027297559881087107
3648,Mpzl1,3.2712712,1.019567,0.0012903424419577446,0.0027317185683147587
3649,Fam173a,3.2710226,0.6116099,0.0012847498364359738,0.002721244319048206
3650,Tmem266,3.2692614,2.4417722,0.0013067445404520176,0.002765748666766311
3651,Stat6,3.2655454,0.9537535,0.0013140023158867448,0.0027804124238982844
3652,Cstf3,3.2652376,1.0109568,0.0013176171225019557,0.0027873622843450547
3653,Narfl,3.2650988,1.6056546,0.001321570552020716,0.002795375164872096
3654,Ap4s1,3.2622163,1.4014698,0.0013326741635241428,0.002818154951061392
3655,Ctnnbl1,3.259,1.4710116,0.0013479143403051152,0.0028489547210231486
3656,Ubb,3.2571142,0.17576484,0.001315138151833036,0.002782466939842337
3657,Flrt3,3.2570503,1.7641596,0.0013574233452901714,0.002868693669601959
3658,Purb,3.2565274,0.40611553,0.0013439292027812993,0.002840887548156636
3659,Itga2,3.2561743,1.414464,0.0013599721630226786,0.0028737202918867645
3660,Tmub1,3.255434,1.4678472,0.001364129528583557,0.0028817833994551232
3661,Thap2,3.255269,1.2371279,0.0013626140780954577,0.0028789423523051015
3662,Slc23a3,3.2534866,2.4782476,0.0013772618797353547,0.0029087977747852454
3663,Tm4sf5,3.2476995,0.4128093,0.0013798622775741444,0.0029139251575602157
3664,Pla2g4c,3.243954,4.7682567,0.00142388656909484,0.0030038862174616107
3665,Irf2bp1,3.2438166,1.3401986,0.0014161361684495721,0.002989030374307258
3666,Bnip1,3.2406461,1.1485089,0.0014292896990051693,0.003014531142446223
3667,Rnft1,3.2405496,1.4031192,0.0014322501829534475,0.0030200202220841466
3668,Mfsd14b,3.237906,1.2142606,0.001442991877633326,0.0030419097982588854
3669,Slc30a5,3.2369466,1.0360664,0.001445572733170876,0.0030465892184661585
3670,Actr1b,3.2368748,0.922749,0.0014453114868542703,0.0030464191032557844
3671,Hmgxb4,3.2345738,1.0964024,0.0014580656079017712,0.0030725346070607376
3672,Nif3l1,3.2334342,1.879027,0.0014696003739832948,0.0030960682036164917
3673,Brip1,3.2331297,2.939395,0.0014736910345144677,0.0031042986153328725
3674,Scml4,3.2319658,1.086468,0.0014695571417888181,0.0030960682036164917
3675,Fxyd4,3.2317927,4.0838375,0.0014824167191853966,0.0031222893330321477
3676,Aaas,3.2311077,2.610522,0.0014829670956866983,0.003123058747000254
3677,Mterf4,3.2301753,1.7061166,0.0014840128248111118,0.0031248710280368745
3678,Rdh14,3.2282982,1.109082,0.0014895001045506923,0.0031360342188762234
3679,Smim27,3.2275686,1.4297343,0.0014948047494534986,0.003146810148082309
3680,Kat8,3.22634,1.4470558,0.0015012649225255637,0.003160015662669189
3681,Tmem250-ps,3.2213435,1.4033229,0.0015263358400419691,0.0032107850038280016
3682,Fam173b,3.2174895,1.3230827,0.0015444579927492146,0.0032476920408277877
3683,Use1,3.2117195,0.60668534,0.0015630637968549134,0.0032596022703814463
3684,1700025G04Rik,3.2092118,4.073183,0.0015962709121540312,0.0033251538874952817
3685,Unc5cl,3.208768,1.88327,0.0015925364712421682,0.003318193968664229
3686,Dbndd2,3.2071018,1.6844474,0.0016005972549972861,0.0033337544653269813
3687,Polr1b,3.2060888,2.5575736,0.0016096381154209014,0.003351757551545868
3688,Gorasp1,3.2043595,1.8766661,0.0016161212021938392,0.0033644270030867307
3689,Ormdl1,3.2028341,1.5305287,0.0016223522306967905,0.0033766489212524653
3690,Acer3,3.200342,1.6425731,0.0016366995025040897,0.003405166330262177
3691,Orai1,3.1992362,1.0424087,0.0016375070556240326,0.0034064264748096093
3692,Rnf125,3.198621,1.8698648,0.001646779491066573,0.003425293222204908
3693,Men1,3.1970468,1.5261331,0.0016532057025672932,0.0034382359170351336
3694,Mthfd2l,3.1949809,1.2213727,0.0016629702947062268,0.0034581175259602685
3695,C330007P06Rik,3.1932287,1.2651247,0.0016716586809124652,0.003475756559930736
3696,Setdb1,3.190284,1.4593443,0.0016893012293005766,0.003511141549999659
3697,Ndrg3,3.1860332,0.98941535,0.0017091539703460498,0.003551092495640186
3698,Dnal4,3.1839828,1.6624094,0.0017261449219319702,0.0035846290373618014
3699,Polr2g,3.1834335,0.8621888,0.0017215143618373905,0.003576333233535143
3700,Zc3h13,3.1823459,0.6839641,0.0017238363587718036,0.0035802755143722075
3701,Prorsd1,3.1803532,1.1598694,0.001742836517518536,0.0036170663181804568
3702,Sh3bgrl,3.180221,0.65494525,0.0017346316060888635,0.003601366677257575
3703,Erf,3.1795034,1.4855952,0.0017509134942851699,0.0036315960196733332
3704,Leo1,3.1792145,1.0466205,0.0017486209357283685,0.003627286821194372
3705,Prkcsh,3.179114,0.5689736,0.0017388450364878934,0.003609226321123395
3706,Tmem252,3.1737845,1.0453746,0.0017758967762085424,0.0036806998401521926
3707,Larp4b,3.1722755,0.57228386,0.001778720076877847,0.0036860986488166116
3708,Hist1h2af,3.1714773,5.4007807,0.0018062198671233507,0.0037293478842171227
3709,Lpar1,3.1708894,1.9574308,0.0018026833747630258,0.003722957036975408
3710,Plrg1,3.170464,1.5730078,0.0018031430301058253,0.0037234506403616987
3711,Gen1,3.1701643,3.1744401,0.0018112028346666852,0.0037391788396134466
3712,Ripk3,3.1693146,0.93407965,0.0018024267876777754,0.003722957036975408
3713,Thbs1,3.1671517,2.209957,0.0018247196933320333,0.003766162527516886
3714,Ino80c,3.1664066,1.6465986,0.001827350955319647,0.0037711321231526282
3715,Dot1l,3.1631823,0.8957776,0.001838901993405043,0.0037940421981550432
